created,text,retwc,hashtag,followers,friends
2017-12-06 12:34:28,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,1090,837
2017-12-06 12:33:55,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,3724,534
2017-12-06 12:33:50,b'RT @ripunbora: We can travel in anything PM Modi. You are selling us the dream of bullet train but under you India will have to move on bul\xe2\x80\xa6',13,None,166,166
2017-12-06 12:32:51,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,35,276
2017-12-06 12:32:47,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,18392,110
2017-12-06 12:32:04,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,326,30
2017-12-06 12:31:57,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,2252,991
2017-12-06 12:31:26,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,101,240
2017-12-06 12:30:40,b'RT @aartic02: As @ArvindKejriwal had told \xf0\x9f\x91\x89\xf0\x9f\x8f\xbc Liquidity created through #DeMonetisation is being used to Write Off Bad Loans of Big Corporat\xe2\x80\xa6',39,DeMonetisation,450,569
2017-12-06 12:28:58,"b'RT @GstStation: Gujarat elections: Why GST, demonetisation may sting BJP diamond hub of Surat.....https://t.co/oIeJM6blBV Source- Financial\xe2\x80\xa6'",8,None,0,58
2017-12-06 12:28:53,b'Tax compliance has increased after#demonetisation\n#BJP4Gujarat #halol #jaydrathsinhji https://t.co/m0zyPdN82O',3,BJP4Gujarat,159909,24
2017-12-06 12:27:06,b'RT @ashokgehlot51: The sloppy implementation of #GST and #DeMonetisation has dealt a twin blow to the already suffering job market in #Guja\xe2\x80\xa6',221,GST,1625,1256
2017-12-06 12:26:56,b'RT @CaptAjayYadav: All country eyes are focused on Gujarat in the coming elections on 9 and 14 December as to how PM Modi will taste his de\xe2\x80\xa6',11,None,730,1157
2017-12-06 12:26:52,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,1436,1639
2017-12-06 12:26:51,"b'All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\xe2\x80\xa6 https://t.co/Bo9lIayMfj'",0,None,146,54
2017-12-06 12:26:27,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,1102,514
2017-12-06 12:26:21,"b'RT @KapilSibalteam: People of Gujarat are intelligent and they understand that despite sending their own man as the PM of India, all he did\xe2\x80\xa6'",13,None,387,180
2017-12-06 12:25:58,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,926,258
2017-12-06 12:25:58,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,99,118
2017-12-06 12:25:03,"b""RT @sanjivbhatt: Not a word on his 'Masterstrokes' of Demonetisation and GST at the Gujarat Election Rallies!\n\nNot a word on the fabled 'Gu\xe2\x80\xa6""",197,None,148,68
2017-12-06 12:24:56,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,1195,28
2017-12-06 12:24:55,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,214,206
2017-12-06 12:24:17,b'RT @thewire_in: Why the current rate of economic growth is a flawed indicator of ground realities https://t.co/HsqEsw9Icv https://t.co/IUde\xe2\x80\xa6',17,None,75,148
2017-12-06 12:23:48,"b""RT @OurIndiaFirst19: So finally, @INCIndia confesses its anger over Modi's #demonetisation strategy on #AntiBlackMoneyDay. Happy #Demonetis\xe2\x80\xa6""",164,demonetisation,4882,5268
2017-12-06 12:23:27,b'RT @palakshahJourno: This article says Govt. wants to use your bnk deposits for save failing banks cud have wider impact than #Demonetisati\xe2\x80\xa6',2,None,324,148
2017-12-06 12:22:45,b'RT @palakshahJourno: This article says Govt. wants to use your bnk deposits for save failing banks cud have wider impact than #Demonetisati\xe2\x80\xa6',2,None,186,267
2017-12-06 12:22:05,"b'RT @loosebool: Similar to other reforms like #GST &amp; #Demonetisation etc  \xe2\x80\x94 Even \xe2\x80\x98Financial Resolution and Deposit Insurance Bill, 2017 \xe2\x80\x98 is\xe2\x80\xa6'",8,GST,1609,1274
2017-12-06 12:21:59,b'RT @iScrew: When vikas fails\nWhen casteism fails\nWhen soldier fails\nWhen cow fails\nWhen demonetisation fails\nWhen GST fails\nWhen bullet tra\xe2\x80\xa6',166,None,78,428
2017-12-06 12:21:39,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,116,176
2017-12-06 12:21:02,b'RT @AadhaarLies: @_PrivacyRight @_GroundReality @AadhaarLaw @digitalindialaw @ScrapAadhaar @_CEPHRC @_PTLB @Praveen_Dalal @advocategeeta If\xe2\x80\xa6',10,None,3,0
2017-12-06 12:20:37,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,387,180
2017-12-06 12:20:24,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,529,1731
2017-12-06 12:20:17,"b'RT @kukk44: \xe2\x80\x9cHe, Modi spent two percent of India\'s GDP in implementing demonetisation, now he wants to celebrate it too,"" Rahul Gandhi \n\n#\xe2\x80\xa6'",59,None,39,511
2017-12-06 12:19:30,b'RT @thewire_in: Why the current rate of economic growth is a flawed indicator of ground realities https://t.co/HsqEsw9Icv https://t.co/IUde\xe2\x80\xa6',17,None,159,402
2017-12-06 12:19:20,b'RT @CaptAjayYadav: All country eyes are focused on Gujarat in the coming elections on 9 and 14 December as to how PM Modi will taste his de\xe2\x80\xa6',11,None,17,180
2017-12-06 12:19:18,b'RT @DrSaniaMaan: Deen Dayal Upadhyay Ittefaq Yojna:\n\n1) All malfunctioned EVMs voting for BJP.\n\n2) ED raided Mahesh Shah just before he was\xe2\x80\xa6',334,None,58,85
2017-12-06 12:19:01,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,59,37
2017-12-06 12:18:58,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,164,1445
2017-12-06 12:18:58,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,306,122
2017-12-06 12:18:14,"b'RT @IndianIdle: BitCoin is almost $13,000 thanks the brilliant announcement of Demonetisation by Narendra Modi last year.'",1,None,588,223
2017-12-06 12:18:12,b'RT @iScrew: When vikas fails\nWhen casteism fails\nWhen soldier fails\nWhen cow fails\nWhen demonetisation fails\nWhen GST fails\nWhen bullet tra\xe2\x80\xa6',166,None,1277,620
2017-12-06 12:18:01,b'RT @Haaris95: @OfficeOfRG When vikas fails\nWhen casteism fails\nWhen soldier fails\nWhen cow fails\nWhen demonetisation fails\nWhen GST fails\nW\xe2\x80\xa6',17,None,0,28
2017-12-06 12:17:38,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,2936,2555
2017-12-06 12:17:25,b'@Shiney_Kaga_ You also avoid the demonetisation problem',0,None,21,52
2017-12-06 12:17:01,"b'BitCoin is almost $13,000 thanks the brilliant announcement of Demonetisation by Narendra Modi last year.'",1,None,4558,415
2017-12-06 12:16:53,b'RT @aartic02: As @ArvindKejriwal had told \xf0\x9f\x91\x89\xf0\x9f\x8f\xbc Liquidity created through #DeMonetisation is being used to Write Off Bad Loans of Big Corporat\xe2\x80\xa6',39,DeMonetisation,3179,2455
2017-12-06 12:16:20,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,105,22
2017-12-06 12:16:14,b'RT @DrSaniaMaan: Deen Dayal Upadhyay Ittefaq Yojna:\n\n1) All malfunctioned EVMs voting for BJP.\n\n2) ED raided Mahesh Shah just before he was\xe2\x80\xa6',334,None,2,45
2017-12-06 12:15:39,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,186,268
2017-12-06 12:14:47,"b""RT @VKwuthoo: Legendary financial analyst Gary Shilling's Nov. 2017 issue of Insight, lauds PM @narendramodi 's efforts in demonetisation &amp;\xe2\x80\xa6""",22,None,3,41
2017-12-06 12:14:33,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,0,28
2017-12-06 12:14:17,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,651,202
2017-12-06 12:14:16,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,7491,250
2017-12-06 12:14:08,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,183,156
2017-12-06 12:13:05,b'RT @aartic02: As @ArvindKejriwal had told \xf0\x9f\x91\x89\xf0\x9f\x8f\xbc Liquidity created through #DeMonetisation is being used to Write Off Bad Loans of Big Corporat\xe2\x80\xa6',39,DeMonetisation,10790,1068
2017-12-06 12:12:49,b'RT @iScrew: When vikas fails\nWhen casteism fails\nWhen soldier fails\nWhen cow fails\nWhen demonetisation fails\nWhen GST fails\nWhen bullet tra\xe2\x80\xa6',166,None,254,1864
2017-12-06 12:11:59,"b'The fact that ppl suffered demonetisation FOR NO REASON, it\xe2\x80\x99s utter senselessness, more evident now. https://t.co/mAB14xl9Ye'",0,None,1021,80
2017-12-06 12:11:48,b'RT @iScrew: When vikas fails\nWhen casteism fails\nWhen soldier fails\nWhen cow fails\nWhen demonetisation fails\nWhen GST fails\nWhen bullet tra\xe2\x80\xa6',166,None,3321,129
2017-12-06 12:10:39,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,41,121
2017-12-06 12:10:28,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,233,152
2017-12-06 12:10:15,b'RT @iScrew: 20. ignored their difficulties after demonetisation and GST. Rajkot Market Yard has long been lobbying with Rupani government f\xe2\x80\xa6',26,None,416,642
2017-12-06 12:09:39,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,1101,1413
2017-12-06 12:09:35,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,152,83
2017-12-06 12:09:30,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,308,493
2017-12-06 12:09:11,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,7108,497
2017-12-06 12:09:04,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,63,170
2017-12-06 12:08:55,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,480,386
2017-12-06 12:08:51,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,761,393
2017-12-06 12:08:49,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,165,35
2017-12-06 12:08:40,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,84,431
2017-12-06 12:08:29,"b'@the_hindu first #RBI do not allow people to carry cash upto May of 2017, and now gives this all stupid report.\xe2\x80\xa6 https://t.co/tQQNpbfKKK'",0,RBI,611,150
2017-12-06 12:08:10,"b""RT @VKwuthoo: Legendary financial analyst Gary Shilling's Nov. 2017 issue of Insight, lauds PM @narendramodi 's efforts in demonetisation &amp;\xe2\x80\xa6""",22,None,3,6
2017-12-06 12:07:55,b'RT @DrSaniaMaan: Deen Dayal Upadhyay Ittefaq Yojna:\n\n1) All malfunctioned EVMs voting for BJP.\n\n2) ED raided Mahesh Shah just before he was\xe2\x80\xa6',334,None,1072,1102
2017-12-06 12:05:55,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,2402,293
2017-12-06 12:05:52,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,8319,953
2017-12-06 12:05:35,b'RT @iScrew: 20. ignored their difficulties after demonetisation and GST. Rajkot Market Yard has long been lobbying with Rupani government f\xe2\x80\xa6',26,None,1310,539
2017-12-06 12:05:29,b'RT @aartic02: As @ArvindKejriwal had told \xf0\x9f\x91\x89\xf0\x9f\x8f\xbc Liquidity created through #DeMonetisation is being used to Write Off Bad Loans of Big Corporat\xe2\x80\xa6',39,DeMonetisation,948,661
2017-12-06 12:05:26,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,11,31
2017-12-06 12:05:23,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,3606,105
2017-12-06 12:05:22,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,690,1121
2017-12-06 12:04:34,b'RT @iScrew: When vikas fails\nWhen casteism fails\nWhen soldier fails\nWhen cow fails\nWhen demonetisation fails\nWhen GST fails\nWhen bullet tra\xe2\x80\xa6',166,None,1975,710
2017-12-06 12:04:33,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,132,58
2017-12-06 12:03:35,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,121,456
2017-12-06 12:03:35,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,55,142
2017-12-06 12:03:24,b'@leroidesrats be ready for the demonetisation',0,None,5383,77
2017-12-06 12:02:47,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,789,4196
2017-12-06 12:02:43,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,1270,418
2017-12-06 12:02:36,"b'RT @INCIndia: After the self-inflicted wounds of #demonetisation and #GabbarSinghTax, @FitchRatings confirm that the marginal recovery of t\xe2\x80\xa6'",301,demonetisation,76,90
2017-12-06 12:02:18,"b'RT @IdeaofEmergency: @PiyushGoyal @PiyushGoyalOffc @suchetadalal @anujg Odd days: Retweet ""comedy"" propaganda which badmouths Aadhar, GST,\xe2\x80\xa6'",11,None,342,228
2017-12-06 12:02:16,"b'RT @KapilSibalteam: People of Gujarat are intelligent and they understand that despite sending their own man as the PM of India, all he did\xe2\x80\xa6'",13,None,1484,1904
2017-12-06 12:01:53,b'RT @rkbnow: As if demonetisation was not enough!\nNow we could LOSE all our hard earned money deposited in banks. \nThis new Nightmarish Law\xe2\x80\xa6',29,None,10790,1068
